run_id,stage_id,lane,status,judgment,path,notes,family,primary_report,run_number,date,decision,parent_run_id,next_run_id,rows,gate_passes,gate_total,claim_boundary,report_path,trained_models,onnx_parity,best_proxy,candidate_rows,positive_proxy_rows,best_model_id,best_proxy_net,attempt_rows,feature_matrix_rows,runtime_completed_rows,matched_rows,mismatch_rows,positive_net_rows,best_net_profit,best_profit_factor,operating_ready_rows,run_date,primary_artifact,candidate_model_id,net_profit,profit_factor,drawdown,recovery_factor,trade_count,result_status,sample_rows,feature_count,expectancy,attempt_count,view,tier,metric_scope,source_package_run_id,scoreboard_lane,external_verification_status,trade_density_per_feature_day,trade_density_requirement_status,result_judgment,final_decision_path,gate_audit_path,created_at,probability_parity_pass_rows,ledger_row_id,subrun_id,record_view,tier_scope,kpi_scope,primary_kpi,guardrail_kpi,model_variants,selected_surfaces,runtime_attempt_rows,work_family,max_drawdown_amount,long_trade_count,short_trade_count,row_id,evidence_boundary,next_action,question
run01M_logreg_a_base_no_fallback_hold9_session_early_v1,10_alpha_scout__default_split_model_threshold_scan,alpha_runtime_probe,reviewed,inconclusive_single_split_scout_mt5_routed_completed,stages/10_alpha_scout__default_split_model_threshold_scan/02_runs/run01M_logreg_a_base_no_fallback_hold9_session_early_v1,mt5_views=tier_a_only;tier_b_fallback_only;tier_a_primary_no_fallback;routing_mode=tier_a_primary_no_fallback;tier_b_fallback_rows=3346;no_tier_labelable_rows=744;validation_a_only_net_profit=-200.19;validation_a_only_pf=0.82;validation_b_only_net_profit=21.65;validation_b_only_pf=2.21;validation_net_profit=-200.19;validation_pf=0.82;validation_b_fallback_used=0;oos_a_only_net_profit=-76.39;oos_a_only_pf=0.92;oos_b_only_net_profit=38.63;oos_b_only_pf=1.37;oos_net_profit=-76.39;oos_pf=0.92;oos_b_fallback_used=0;external_verification=completed;boundary=runtime_probe_only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
run01P_logreg_a_base_no_fallback_hold9_session_mid_first_v1,10_alpha_scout__default_split_model_threshold_scan,alpha_runtime_probe,reviewed,inconclusive_single_split_scout_mt5_routed_completed,stages/10_alpha_scout__default_split_model_threshold_scan/02_runs/run01P_logreg_a_base_no_fallback_hold9_session_mid_first_v1,mt5_views=tier_a_only;tier_b_fallback_only;tier_a_primary_no_fallback;routing_mode=tier_a_primary_no_fallback;tier_b_fallback_rows=1917;no_tier_labelable_rows=304;validation_a_only_net_profit=-146;validation_a_only_pf=0.79;validation_b_only_net_profit=56.14;validation_b_only_pf=0;validation_net_profit=-146;validation_pf=0.79;validation_b_fallback_used=0;oos_a_only_net_profit=115.23;oos_a_only_pf=1.37;oos_b_only_net_profit=1.71;oos_b_only_pf=1.03;oos_net_profit=115.23;oos_pf=1.37;oos_b_fallback_used=0;external_verification=completed;boundary=runtime_probe_only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
run01Q_logreg_a_base_no_fallback_hold9_session_mid_second_v1,10_alpha_scout__default_split_model_threshold_scan,alpha_runtime_probe,reviewed,inconclusive_single_split_scout_mt5_routed_completed,stages/10_alpha_scout__default_split_model_threshold_scan/02_runs/run01Q_logreg_a_base_no_fallback_hold9_session_mid_second_v1,mt5_views=tier_a_only;tier_b_fallback_only;tier_a_primary_no_fallback;routing_mode=tier_a_primary_no_fallback;tier_b_fallback_rows=2131;no_tier_labelable_rows=5;validation_a_only_net_profit=331.36;validation_a_only_pf=2.38;validation_b_only_net_profit=0;validation_b_only_pf=0;validation_net_profit=331.36;validation_pf=2.38;validation_b_fallback_used=0;oos_a_only_net_profit=136.54;oos_a_only_pf=1.8;oos_b_only_net_profit=190.52;oos_b_only_pf=0;oos_net_profit=136.54;oos_pf=1.8;oos_b_fallback_used=0;external_verification=completed;boundary=runtime_probe_only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
run01R_logreg_a_base_fallback_bmacro_hold9_session_mid_second_v1,10_alpha_scout__default_split_model_threshold_scan,alpha_runtime_probe,reviewed,inconclusive_single_split_scout_mt5_routed_completed,stages/10_alpha_scout__default_split_model_threshold_scan/02_runs/run01R_logreg_a_base_fallback_bmacro_hold9_session_mid_second_v1,"mt5_views=tier_a_only;tier_b_fallback_only;tier_a_primary_tier_b_fallback;routing_mode=tier_a_primary_tier_b_fallback;tier_b_fallback_rows=2096;tier_b_fallback_allowed_subtypes=[""B_macro_missing""];tier_b_fallback_filtered_out_rows=35;no_tier_labelable_rows=40;validation_a_only_net_profit=331.36;validation_a_only_pf=2.38;validation_b_only_net_profit=0;validation_b_only_pf=0;validation_net_profit=288.81;validation_pf=2.21;validation_b_fallback_used=442;oos_a_only_net_profit=136.54;oos_a_only_pf=1.8;oos_b_only_net_profit=190.52;oos_b_only_pf=0;oos_net_profit=128.25;oos_pf=1.71;oos_b_fallback_used=165;external_verification=completed;boundary=runtime_probe_only",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
run01S_logreg_a_base_no_fallback_hold9_session_mid_second_first_v1,10_alpha_scout__default_split_model_threshold_scan,alpha_runtime_probe,reviewed,inconclusive_single_split_scout_mt5_routed_completed,stages/10_alpha_scout__default_split_model_threshold_scan/02_runs/run01S_logreg_a_base_no_fallback_hold9_session_mid_second_first_v1,mt5_views=tier_a_only;tier_b_fallback_only;tier_a_primary_no_fallback;routing_mode=tier_a_primary_no_fallback;tier_b_fallback_rows=1223;tier_b_fallback_allowed_subtypes=NA;tier_b_fallback_filtered_out_rows=0;no_tier_labelable_rows=5;validation_a_only_net_profit=-17.45;validation_a_only_pf=0.95;validation_b_only_net_profit=0;validation_b_only_pf=0;validation_net_profit=-17.45;validation_pf=0.95;validation_b_fallback_used=0;oos_a_only_net_profit=200.05;oos_a_only_pf=1.58;oos_b_only_net_profit=189.32;oos_b_only_pf=0;oos_net_profit=200.05;oos_pf=1.58;oos_b_fallback_used=0;external_verification=completed;boundary=runtime_probe_only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
run01T_logreg_a_base_no_fallback_hold9_session_mid_second_second_v1,10_alpha_scout__default_split_model_threshold_scan,alpha_runtime_probe,reviewed,inconclusive_single_split_scout_mt5_routed_completed,stages/10_alpha_scout__default_split_model_threshold_scan/02_runs/run01T_logreg_a_base_no_fallback_hold9_session_mid_second_second_v1,mt5_views=tier_a_only;tier_b_fallback_only;tier_a_primary_no_fallback;routing_mode=tier_a_primary_no_fallback;tier_b_fallback_rows=908;tier_b_fallback_allowed_subtypes=NA;tier_b_fallback_filtered_out_rows=0;no_tier_labelable_rows=0;validation_a_only_net_profit=262.33;validation_a_only_pf=2.37;validation_b_only_net_profit=0;validation_b_only_pf=0;validation_net_profit=262.33;validation_pf=2.37;validation_b_fallback_used=0;oos_a_only_net_profit=277.88;oos_a_only_pf=2.67;oos_b_only_net_profit=0;oos_b_only_pf=0;oos_net_profit=277.88;oos_pf=2.67;oos_b_fallback_used=0;external_verification=completed;boundary=runtime_probe_only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
run01U_logreg_a_base_no_fallback_hold9_session_mid_second_second_first_v1,10_alpha_scout__default_split_model_threshold_scan,alpha_runtime_probe,reviewed,inconclusive_single_split_scout_mt5_routed_completed,stages/10_alpha_scout__default_split_model_threshold_scan/02_runs/run01U_logreg_a_base_no_fallback_hold9_session_mid_second_second_first_v1,mt5_views=tier_a_only;tier_b_fallback_only;tier_a_primary_no_fallback;routing_mode=tier_a_primary_no_fallback;tier_b_fallback_rows=572;tier_b_fallback_allowed_subtypes=NA;tier_b_fallback_filtered_out_rows=0;no_tier_labelable_rows=0;validation_a_only_net_profit=106.72;validation_a_only_pf=1.69;validation_b_only_net_profit=0;validation_b_only_pf=0;validation_net_profit=106.72;validation_pf=1.69;validation_b_fallback_used=0;oos_a_only_net_profit=274.65;oos_a_only_pf=2.95;oos_b_only_net_profit=0;oos_b_only_pf=0;oos_net_profit=274.65;oos_pf=2.95;oos_b_fallback_used=0;external_verification=completed;boundary=runtime_probe_only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
run01V_logreg_a_base_no_fallback_hold9_session_mid_second_second_second_v1,10_alpha_scout__default_split_model_threshold_scan,alpha_runtime_probe,reviewed,inconclusive_single_split_scout_mt5_routed_completed,stages/10_alpha_scout__default_split_model_threshold_scan/02_runs/run01V_logreg_a_base_no_fallback_hold9_session_mid_second_second_second_v1,mt5_views=tier_a_only;tier_b_fallback_only;tier_a_primary_no_fallback;routing_mode=tier_a_primary_no_fallback;tier_b_fallback_rows=336;tier_b_fallback_allowed_subtypes=NA;tier_b_fallback_filtered_out_rows=0;no_tier_labelable_rows=0;validation_a_only_net_profit=299.93;validation_a_only_pf=2.61;validation_b_only_net_profit=0;validation_b_only_pf=0;validation_net_profit=299.93;validation_pf=2.61;validation_b_fallback_used=0;oos_a_only_net_profit=14.98;oos_a_only_pf=1.09;oos_b_only_net_profit=0;oos_b_only_pf=0;oos_net_profit=14.98;oos_pf=1.09;oos_b_fallback_used=0;external_verification=completed;boundary=runtime_probe_only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
run01W_logreg_a_base_no_fallback_hold9_session_mid_second_overlap_190_210_v1,10_alpha_scout__default_split_model_threshold_scan,alpha_runtime_probe,reviewed,inconclusive_single_split_scout_mt5_routed_completed,stages/10_alpha_scout__default_split_model_threshold_scan/02_runs/run01W_logreg_a_base_no_fallback_hold9_session_mid_second_overlap_190_210_v1,mt5_views=tier_a_only;tier_b_fallback_only;tier_a_primary_no_fallback;routing_mode=tier_a_primary_no_fallback;tier_b_fallback_rows=778;tier_b_fallback_allowed_subtypes=NA;tier_b_fallback_filtered_out_rows=0;no_tier_labelable_rows=0;validation_a_only_net_profit=68.22;validation_a_only_pf=1.33;validation_b_only_net_profit=0;validation_b_only_pf=0;validation_net_profit=68.22;validation_pf=1.33;validation_b_fallback_used=0;oos_a_only_net_profit=237.21;oos_a_only_pf=2.11;oos_b_only_net_profit=0;oos_b_only_pf=0;oos_net_profit=237.21;oos_pf=2.11;oos_b_fallback_used=0;external_verification=completed;boundary=runtime_probe_only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
run01X_logreg_a_base_no_fallback_hold9_session_mid_second_overlap_195_215_v1,10_alpha_scout__default_split_model_threshold_scan,alpha_runtime_probe,reviewed,inconclusive_single_split_scout_mt5_routed_completed,stages/10_alpha_scout__default_split_model_threshold_scan/02_runs/run01X_logreg_a_base_no_fallback_hold9_session_mid_second_overlap_195_215_v1,mt5_views=tier_a_only;tier_b_fallback_only;tier_a_primary_no_fallback;routing_mode=tier_a_primary_no_fallback;tier_b_fallback_rows=707;tier_b_fallback_allowed_subtypes=NA;tier_b_fallback_filtered_out_rows=0;no_tier_labelable_rows=0;validation_a_only_net_profit=366.02;validation_a_only_pf=3.84;validation_b_only_net_profit=0;validation_b_only_pf=0;validation_net_profit=366.02;validation_pf=3.84;validation_b_fallback_used=0;oos_a_only_net_profit=242.64;oos_a_only_pf=2.18;oos_b_only_net_profit=0;oos_b_only_pf=0;oos_net_profit=242.64;oos_pf=2.18;oos_b_fallback_used=0;external_verification=completed;boundary=runtime_probe_only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
run01Y_logreg_a_base_no_fallback_hold9_session_mid_second_overlap_200_220_v1,10_alpha_scout__default_split_model_threshold_scan,alpha_runtime_probe,reviewed,inconclusive_single_split_scout_mt5_routed_completed,stages/10_alpha_scout__default_split_model_threshold_scan/02_runs/run01Y_logreg_a_base_no_fallback_hold9_session_mid_second_overlap_200_220_v1,mt5_views=tier_a_only;tier_b_fallback_only;tier_a_primary_no_fallback;routing_mode=tier_a_primary_no_fallback;tier_b_fallback_rows=696;tier_b_fallback_allowed_subtypes=NA;tier_b_fallback_filtered_out_rows=0;no_tier_labelable_rows=0;validation_a_only_net_profit=318.48;validation_a_only_pf=3.88;validation_b_only_net_profit=0;validation_b_only_pf=0;validation_net_profit=318.48;validation_pf=3.88;validation_b_fallback_used=0;oos_a_only_net_profit=313.14;oos_a_only_pf=3.99;oos_b_only_net_profit=0;oos_b_only_pf=0;oos_net_profit=313.14;oos_pf=3.99;oos_b_fallback_used=0;external_verification=completed;boundary=runtime_probe_only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
run01Z_logreg_a_base_no_fallback_hold6_session_mid_second_overlap_200_220_v1,10_alpha_scout__default_split_model_threshold_scan,alpha_runtime_probe,reviewed,inconclusive_single_split_scout_mt5_routed_completed,stages/10_alpha_scout__default_split_model_threshold_scan/02_runs/run01Z_logreg_a_base_no_fallback_hold6_session_mid_second_overlap_200_220_v1,mt5_views=tier_a_only;tier_b_fallback_only;tier_a_primary_no_fallback;routing_mode=tier_a_primary_no_fallback;tier_b_fallback_rows=696;tier_b_fallback_allowed_subtypes=NA;tier_b_fallback_filtered_out_rows=0;no_tier_labelable_rows=0;validation_a_only_net_profit=264.14;validation_a_only_pf=2.99;validation_b_only_net_profit=0;validation_b_only_pf=0;validation_net_profit=264.14;validation_pf=2.99;validation_b_fallback_used=0;oos_a_only_net_profit=109.65;oos_a_only_pf=1.66;oos_b_only_net_profit=0;oos_b_only_pf=0;oos_net_profit=109.65;oos_pf=1.66;oos_b_fallback_used=0;external_verification=completed;boundary=runtime_probe_only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
run01AA_logreg_a_base_no_fallback_hold12_session_mid_second_overlap_200_220_v1,10_alpha_scout__default_split_model_threshold_scan,alpha_runtime_probe,reviewed,inconclusive_single_split_scout_mt5_routed_completed,stages/10_alpha_scout__default_split_model_threshold_scan/02_runs/run01AA_logreg_a_base_no_fallback_hold12_session_mid_second_overlap_200_220_v1,mt5_views=tier_a_only;tier_b_fallback_only;tier_a_primary_no_fallback;routing_mode=tier_a_primary_no_fallback;tier_b_fallback_rows=696;tier_b_fallback_allowed_subtypes=NA;tier_b_fallback_filtered_out_rows=0;no_tier_labelable_rows=0;validation_a_only_net_profit=447.76;validation_a_only_pf=4.55;validation_b_only_net_profit=0;validation_b_only_pf=0;validation_net_profit=447.76;validation_pf=4.55;validation_b_fallback_used=0;oos_a_only_net_profit=225.69;oos_a_only_pf=2.57;oos_b_only_net_profit=0;oos_b_only_pf=0;oos_net_profit=225.69;oos_pf=2.57;oos_b_fallback_used=0;external_verification=completed;boundary=runtime_probe_only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
run01AB_logreg_a_strict_margin025_no_fallback_hold9_session_mid_second_overlap_200_220_v1,10_alpha_scout__default_split_model_threshold_scan,alpha_runtime_probe,reviewed,inconclusive_single_split_scout_mt5_routed_completed,stages/10_alpha_scout__default_split_model_threshold_scan/02_runs/run01AB_logreg_a_strict_margin025_no_fallback_hold9_session_mid_second_overlap_200_220_v1,mt5_views=tier_a_only;tier_b_fallback_only;tier_a_primary_no_fallback;routing_mode=tier_a_primary_no_fallback;tier_b_fallback_rows=696;tier_b_fallback_allowed_subtypes=NA;tier_b_fallback_filtered_out_rows=0;no_tier_labelable_rows=0;validation_a_only_net_profit=318.48;validation_a_only_pf=3.88;validation_b_only_net_profit=0;validation_b_only_pf=0;validation_net_profit=318.48;validation_pf=3.88;validation_b_fallback_used=0;oos_a_only_net_profit=313.14;oos_a_only_pf=3.99;oos_b_only_net_profit=0;oos_b_only_pf=0;oos_net_profit=313.14;oos_pf=3.99;oos_b_fallback_used=0;external_verification=completed;boundary=runtime_probe_only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
run01AC_logreg_a_strict_prob_no_fallback_hold9_session_mid_second_overlap_200_220_v1,10_alpha_scout__default_split_model_threshold_scan,alpha_runtime_probe,reviewed,inconclusive_single_split_scout_mt5_routed_completed,stages/10_alpha_scout__default_split_model_threshold_scan/02_runs/run01AC_logreg_a_strict_prob_no_fallback_hold9_session_mid_second_overlap_200_220_v1,mt5_views=tier_a_only;tier_b_fallback_only;tier_a_primary_no_fallback;routing_mode=tier_a_primary_no_fallback;tier_b_fallback_rows=696;tier_b_fallback_allowed_subtypes=NA;tier_b_fallback_filtered_out_rows=0;no_tier_labelable_rows=0;validation_a_only_net_profit=143.91;validation_a_only_pf=2.3;validation_b_only_net_profit=0;validation_b_only_pf=0;validation_net_profit=143.91;validation_pf=2.3;validation_b_fallback_used=0;oos_a_only_net_profit=219.09;oos_a_only_pf=5.53;oos_b_only_net_profit=0;oos_b_only_pf=0;oos_net_profit=219.09;oos_pf=5.53;oos_b_fallback_used=0;external_verification=completed;boundary=runtime_probe_only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
run02A_lgbm_training_method_scout_v1,11_alpha_robustness__wfo_label_horizon_sensitivity,alpha_training_method_scout,reviewed,inconclusive_training_method_scout_mt5_runtime_probe_completed,stages/11_alpha_robustness__wfo_label_horizon_sensitivity/02_runs/run02A_lgbm_training_method_scout_v1,model_family=lightgbm_lgbmclassifier_multiclass;comparison_reference=run01Y_logreg_a_base_no_fallback_hold9_session_mid_second_overlap_200_220_v1;decision_surface=run01Y_threshold_surface_short0600_long0450_margin000_hold9_slice200_220;session_slice=mid_second_overlap_200_220;max_hold_bars=9;tier_b_fallback_rows=696;no_tier_labelable_rows=0;tier_a_signal_coverage=0.228502;tier_b_signal_coverage=0.114943;combined_signal_coverage=0.206425;validation_net_profit=-496.88;validation_pf=0.25;validation_b_fallback_used=32;oos_net_profit=-27.44;oos_pf=0.94;oos_b_fallback_used=64;external_verification=completed;boundary=mt5_runtime_probe_only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
run02B_lgbm_rank_threshold_scout_v1,11_alpha_robustness__wfo_label_horizon_sensitivity,alpha_threshold_scout,reviewed,inconclusive_lgbm_rank_threshold_mt5_runtime_probe_completed,stages/11_alpha_robustness__wfo_label_horizon_sensitivity/02_runs/run02B_lgbm_rank_threshold_scout_v1,model_family=lightgbm_lgbmclassifier_multiclass;comparison_reference=run01Y_logreg_a_base_no_fallback_hold9_session_mid_second_overlap_200_220_v1;decision_surface=run02B_lgbm_rank_target_threshold_surface_hold9_slice200_220;threshold_method=rank_target_quantile;routed_attempt_policy=routed_only;session_slice=mid_second_overlap_200_220;max_hold_bars=9;tier_b_fallback_rows=696;no_tier_labelable_rows=0;tier_a_signal_coverage=0.117198;tier_b_signal_coverage=0.176724;combined_signal_coverage=0.128771;validation_net_profit=-496.45;validation_pf=0.23;validation_b_fallback_used=32;oos_net_profit=-92.09;oos_pf=0.76;oos_b_fallback_used=64;external_verification=completed;boundary=mt5_runtime_probe_only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
run02C_lgbm_long_only_direction_isolation_v1,11_alpha_robustness__wfo_label_horizon_sensitivity,alpha_direction_isolation_scout,reviewed,inconclusive_long_only_mt5_runtime_probe_completed,stages/11_alpha_robustness__wfo_label_horizon_sensitivity/02_runs/run02C_lgbm_long_only_direction_isolation_v1,idea_id=IDEA-ST11-LGBM-DIRECTION-LONG-ONLY;model_family=lightgbm_lgbmclassifier_multiclass;comparison_reference=run01Y_logreg_a_base_no_fallback_hold9_session_mid_second_overlap_200_220_v1;decision_surface=run02C_lgbm_long_only_direction_surface_hold9_slice200_220;variant_mode=long_only;context_gate=NA;session_slice=mid_second_overlap_200_220;max_hold_bars=9;tier_b_fallback_rows=696;no_tier_labelable_rows=0;tier_a_signal_coverage=0.101942;tier_b_signal_coverage=0.127874;combined_signal_coverage=0.106983;validation_net_profit=-154.01;validation_pf=0.68;validation_b_fallback_used=152;oos_net_profit=82.69;oos_pf=1.35;oos_b_fallback_used=64;external_verification=completed;boundary=mt5_runtime_probe_only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
run02D_lgbm_short_only_direction_isolation_v1,11_alpha_robustness__wfo_label_horizon_sensitivity,alpha_direction_isolation_scout,reviewed,inconclusive_short_only_mt5_runtime_probe_completed,stages/11_alpha_robustness__wfo_label_horizon_sensitivity/02_runs/run02D_lgbm_short_only_direction_isolation_v1,idea_id=IDEA-ST11-LGBM-DIRECTION-SHORT-ONLY;model_family=lightgbm_lgbmclassifier_multiclass;comparison_reference=run01Y_logreg_a_base_no_fallback_hold9_session_mid_second_overlap_200_220_v1;decision_surface=run02D_lgbm_short_only_direction_surface_hold9_slice200_220;variant_mode=short_only;context_gate=NA;session_slice=mid_second_overlap_200_220;max_hold_bars=9;tier_b_fallback_rows=696;no_tier_labelable_rows=0;tier_a_signal_coverage=0.0752427;tier_b_signal_coverage=0.0747126;combined_signal_coverage=0.0751397;validation_net_profit=-18.33;validation_pf=0.89;validation_b_fallback_used=152;oos_net_profit=-211.48;oos_pf=0.31;oos_b_fallback_used=64;external_verification=completed;boundary=mt5_runtime_probe_only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
run02E_lgbm_extreme_confidence_rejection_v1,11_alpha_robustness__wfo_label_horizon_sensitivity,alpha_confidence_rejection_scout,reviewed,inconclusive_extreme_confidence_mt5_runtime_probe_completed,stages/11_alpha_robustness__wfo_label_horizon_sensitivity/02_runs/run02E_lgbm_extreme_confidence_rejection_v1,idea_id=IDEA-ST11-LGBM-EXTREME-CONFIDENCE;model_family=lightgbm_lgbmclassifier_multiclass;comparison_reference=run01Y_logreg_a_base_no_fallback_hold9_session_mid_second_overlap_200_220_v1;decision_surface=run02E_lgbm_extreme_confidence_surface_hold9_slice200_220;variant_mode=extreme_confidence;context_gate=NA;session_slice=mid_second_overlap_200_220;max_hold_bars=9;tier_b_fallback_rows=696;no_tier_labelable_rows=0;tier_a_signal_coverage=0.020111;tier_b_signal_coverage=0.123563;combined_signal_coverage=0.0402235;validation_net_profit=-115.17;validation_pf=0.31;validation_b_fallback_used=152;oos_net_profit=-6.35;oos_pf=0.96;oos_b_fallback_used=64;external_verification=completed;boundary=mt5_runtime_probe_only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
